case,N,kind,plan_scene,makespan,added_copy_bytes,scheduled_copy_bytes,partition_added,spill_added,cache_hit_bytes,cache_miss_bytes,cache_hit_rate,speedup,plan_sha256,fingerprint,record_id
case_019,5,problem_3,C,17012,67108,254092,67108,0,2592,236086,0.010859819505777659,4.769809546202681,b65c7657c6995db646dc4af822df5ca6ab7076f55e870f1aae946af2be3b3b62,01854a5edaad2ebb198181bf85b1b053eca0cac676ed954bbd63a2ba68b61386,eae1a1a24282444e9c7f4eebe7c72449
case_019,1,singlecore,,81144,0,186984,0,0,,,,1.0,,08dad03000db002c5be791bbc9ec61c685e01e1b8db755b21026be3e3c0392d4,dfd38527431c42c5ac320f4897371e9a
case_020,2,problem_3,C,266580,0,2359296,0,0,0,1179648,0.0,1.9984469952734638,de39ddcee4a96267f30460c4b7f8879818e32dc28d46fc82190adc6e13b9e6a4,356b89f9b6b86bb860da56ab8e16d6557c7b1f2cc520c6c3be3edbb1b22eb275,fad4d289825e4f5c8bc0ac6d915cdda8
case_020,3,problem_3,C,177950,0,2359296,0,0,0,1179648,0.0,2.993796010115201,0f86dd345ffce6bc85b70d6bee18980cb452278fc5770ff45390a3c8dcbb0d2b,04d931e612227d839da815d67087a80bac9179971927cf18ea7d12d00528d6f3,6459b7f52cfe41c4b3955c73d4a634f5
case_020,4,problem_3,C,133704,0,2359296,0,0,0,1179648,0.0,3.984518039849219,b18f889f98c71d39b5c626aab01e0b2ce9dea9b33dff28f59f8543ed9fcf8ea9,56d8c1be4c1e6a5011f6f700b6326976f94bf32fbdaf443e964ccdd4c40a5bad,a1a178cc92b64141b25d9de9edc6f2c5
case_020,5,problem_3,C,107650,0,2359296,0,0,0,1179648,0.0,4.948871342313051,28f435228d04344466817ca793733c88f95639b9d5db7cdf3ba44e2ce512c41d,48d1d1616f25581253c278b19942234ced28792bc0490fbbb6e105a7214d736f,6dc38bc776374981a2cdd6c961825446
case_020,1,singlecore,,532746,0,2359296,0,0,,,,1.0,,739e85af809b8498ce5a66d8363d363d980dc71748f5da02bf40116198e45f3f,370f3ca612054ab9b492945f580fe820
case_021,2,problem_3,C,3101445,42233856,45572096,25620480,16613376,61440,23441408,0.0026141512722202857,2.1177022323465353,8204fe8e6c3959793de538e2523664e9c78d4d9ec1561a3baf7e6cba53db0a2e,38a255b36d9abdd4cbc4da119d0d4b1c2448fa2ced8d2e3a9ef479fc4147c9e6,e98c7e7d3a4c42f395a2c837444c91ad
case_021,3,problem_3,C,2070722,40591360,43929600,28352512,12238848,188416,22556672,0.008283810552854314,3.171810122266533,711273f6a3eae3bfcaba95b8175069ece79ec89103b51a9e94fe7ad3ad5fd923,9312f4608562b4ef1e29033a89aa7c1ab5d5707f239b93269befad09520fdb0f,0743be430bf842b2a67d9e2cd4997b8a
case_021,4,problem_3,C,1550324,4608000,7946240,4608000,0,0,6963200,0.0,4.236493145948847,a2817431d583a99337e8bcebe1c20ff6a438f38e3865b70742480ba1e5ccc6ab,27ab95d3dcd3d4bd764a3f52700bd1a4c1d20d76106db012525c147ed8a4fd30,5ceaeb075c3c4a0ea556dc550af988cf
case_021,5,problem_3,C,1241101,53329920,56668160,53329920,0,4767744,27324416,0.14856413529036375,5.292024581399902,4da64b38d883841dccce398c493afc5e35310a888f1483a496b6ad8d7ffaf39b,769ccd890a3948d8a646301106aec3fbbc3d2b1f115ac9b61e00c2eb58dae131,9da25251cda9469b8c32b2bfbd984c6c
case_021,1,singlecore,,6567937,4501504,7839744,0,4501504,,,,1.0,,26eb02ad528ae16b0e5d490e18fc150754f0a32428dcacfccf0f8b4ed95a9d9f,968d8aff95ec45febcd9cf1d78e57c5c
case_022,2,problem_3,C,28594,21292,234978,21292,0,21248,213562,0.0904901835526596,1.985731272294887,cee32a67d9f21e352ed8f2ce47558ebbe9995343ce31ba78f25ffaf01b42996d,70d0daed0c5b1cc4214d735988ae8e6fd2523ccc3018727c0cf25f4636d450cd,cbf9915e01524b0e982258c683f2f2c6
case_022,3,problem_3,C,19135,0,213686,0,0,0,213540,0.0,2.967337339952966,df72b359be2fb99f7d96fd91dacc5e3a521b076cd73ea7c23db932580812f088,f698cf034d8c1fff75400352d28ca2836a61e3d4517d0d4842f2b6bb0d2c2eab,d452df6056844eb08223c774c3e4b729
case_022,4,problem_3,C,14440,6912,220598,6912,0,6912,213540,0.03135376408469871,3.9321329639889195,6ea39fba33fd539a346279a4d9ff77cacdb757842081be6251d4cdbde01b07e7,3aa199470e2fd710266c40cf964c81fbe5a92a172d676ed35167c61f45476761,ba834078c1d544b09c7e6d29d2a63466
case_022,5,problem_3,C,11793,20736,234422,20736,0,9216,225060,0.039338216462633815,4.8147205969643005,217128abc07558ebd8f4432027a69444211c4de00c79a3cbe7125af3a0fae2f4,3dc3001731ae038a9363c8a3c71db286ed1bb7802aa2c933d146abdc2be6bfd9,9255a7cec4c34d128a049d945d32ba5b
case_022,1,singlecore,,56780,0,213686,0,0,,,,1.0,,600b20f33309748c037e4049e8aa6842a2f5426e2f71db8201e6631d4b0c3774,ee5d337163b5492892a7b65aef2517b8
case_023,2,problem_3,C,42270,579758,1023202,579758,0,100898,680720,0.12908863408979834,2.900733380648214,7912e595cce5222601eee8b2f93b57d4b179a5add55449899423dcba0279dbd7,f611e0bc792f686041a50257f2bc2aa09c5bf487b5db96be437181a9e834887f,4f0e6f11a55b4ee49c55ac83361b7249
case_023,3,problem_3,C,32016,712374,1155818,712374,0,214532,699938,0.23459708902424356,3.8297726136931534,c382f324ba4ec768e77de1b4441417aae5f2ab392b0b4a972273f4398ed3f2c8,123ddb17fafc4902cf98b57d9d6c970629d76bbbdd35f1c6253d9c35b666c66b,50db7933b5ff4e828ad4bb2056762288
case_023,4,problem_3,C,26433,739058,1182502,739058,0,180546,751010,0.19381121478472577,4.638671357772481,563f5cce3cbb6f830224ff94e1c551e1b989add2fcfc4958ceb85198535fdfbf,a1c2903b832cee8c57e77d5eb2dcb758c6fc7460c163f9651d381e14bd513b75,9ff303c1a7114720bf54bd54b5dd0720
case_023,5,problem_3,C,24838,292144,735588,292144,0,148768,538578,0.21643830036109907,4.936548836460262,d9d247aa1b21ce256aa86f968833e6684ff2f6505f95dac886a15523906f7661,c61e36ab629f08978d1def8c5530abb1b4be04a44555d94c20c098ac3540fb09,e3ea990be93a41f8a7848eac405b1a57
case_023,1,singlecore,,122614,0,443444,0,0,,,,1.0,,8ac876158577d809a8fae6a258cf37418f735d74901016aaa97d5981dcad9faa,378518982f824732970bd262b941c925
case_024,2,problem_3,C,1572508,40375020,40768238,1053420,39321600,393216,20384118,0.018925238435306475,1.625011128719218,15479a0c4d894a560ba5a34add70506cb76a3a15cc4808f24bf3522ac27fbcbd,015be43eedf83acd4dc18ec9649ffdeed8f78cd62ad477ad505655c19bc2fcdd,e3d92589fc9b470fab4bc1859958844b
case_024,3,problem_3,C,1193076,39982612,40375830,33429012,6553600,262344,20253250,0.012787541028546383,2.1418107480160526,f6391c208d212fb10d0dff64d48423ff8d53db3d9c1812d8aa335196e5dc7c8a,192218fc8e7c6730d411eee2772fa0289d7846d57cc22edb3ffb5bd422190c9d,95dbf90178084d2f9b8f8b7ff57fdc06
case_024,4,problem_3,C,746743,398456,791674,398456,0,393616,395436,0.49884671732661473,3.421984538187837,07ce6728ddcc575daf2395d8fcc8ad55e6a8be1918d6acc50c177a5cf9e527b4,dbb627ace1c28384736550f04df921815d1ade318148ad6c6e0bb484d85c24f5,6c6e221e02224f71bea6d0c9d0904615
case_024,5,problem_3,C,693242,202652,595870,202652,0,197208,395638,0.3326462521464259,3.6860764350688506,9a5c1100b1e08e02a8c85876ff18fbfd00fd912876c90dc5a69d46c4141450a2,0c214bf59e07ce2334c3be3fd7e361a0f963e978d1ee93d1134739ad9469e5d8,1f75843e82f34cef8aa4a5cd4aee5bca
case_024,1,singlecore,,2555343,0,393218,0,0,,,,1.0,,17b5cd77fa85ed7762d511b0d0a45ca865c3e0f4573d378d50e9c26b5497c7d6,98606ac706e64150b80b5f3bf0e551fc
case_025,2,problem_3,C,2392506,15378432,23596032,15378432,0,3087360,10269696,0.2311407543698252,2.032607650722715,726fbbd68ac84e4f5cfe4ad73077143a1934e83a3f7ee88dcf740c05ae5948b4,ca4721a368b609178cf40b3f6913d661dd25cb54d5df74744b0a887f086b6c57,9df289e644eb4155ae7aa5b19dcb9aad
case_025,3,problem_3,C,1571101,20453376,28670976,20453376,0,4121088,12295680,0.25102919161676646,3.0952981380573243,31fd4f2903b935182349ab52c8620646db3c892681d337c68d1480a4c51224cb,e01fa9c5fde827021ec5d70b25b219b19398077467fdbb30b8d6b2edbfb9fda8,b3e34e2da3a847588b4d02ace7e46664
case_025,4,problem_3,C,1197688,37960704,46178304,20557824,17402880,18432,26201088,0.00070298769771529,4.060344597257383,b573a20e682287aa5dfd25d91983df153f373363fdc029c3c892612f1cf15a72,97e4d4b963a8c595502de26052fff3dc473e4c10c9e25b20482df3ce6e0c6a85,c246a404d2534f0ea3029f6b22330c5f
case_025,5,problem_3,C,970679,20539392,28756992,20539392,0,4022784,12467712,0.24394560357675113,5.009921920634937,c79737faedca9bba83120c2324c64cb15a5765749c03265808334fbe521daafe,4b028d62cce2bfbc3adecfc4520df1766a43e9d8caa599bd00d965345322f8f3,d5a543f58d124ef0928b516a6561d54a
case_025,1,singlecore,,4863026,0,8217600,0,0,,,,1.0,,e079194bfbd59fde53f529ac8000c905692e6b38ddf9953dbb39232fd236c155,3ea235220ab64a57864a19c68a1d1560
case_026,2,problem_3,C,40167,742996,1271850,742996,0,261504,742712,0.26040612776534133,2.4697637364005276,69b46200c7267c2a22129b73b1111baf6d837817872299b10f79c80243219007,b82e55aa1401e6e7f2eb93956f2255872032eebb1f5e2b18bf97b48b56cf41fe,496db8544fb84082afe60d903820f223
case_026,3,problem_3,C,31115,1121324,1650178,1121324,0,390408,869236,0.30993518803725495,3.1882693234774226,82d77ecd5b9446232885891d8b9348c68ee4e3b8acfdb904d287dd84394ee367,69363fd037d2ac7506121fb685e93c6b5d515d626e2f84cc0f35d73e9e43d4ed,4b39298d7afa4308bc7b8fe03e7ad9b3
case_026,4,problem_3,C,30768,1252932,1781786,1252932,0,474896,917872,0.34097279661795793,3.2242264690587623,d62a704c215d2c822dc7b564a22a9ab762a706288bb54a17a2cfe88f024df433,fbd9d4611162df12262ac69bb5a551d5b2c134f28a364f5ab28476e548f4c169,7ec8e5f458314756b77c0ef0e9fd9243
case_026,5,problem_3,C,30768,1252932,1781786,1252932,0,474896,917872,0.34097279661795793,3.2242264690587623,fffd2a58d4f1584af6863159dd3f619f8284d6087e17c03739382403581d5010,908597173c1f4575d09d6374eea8fcddb2881e1773f3875913f94be67710869f,d685bbe79cb144d0ab4549a91bf6b495
case_026,1,singlecore,,99203,0,528854,0,0,,,,1.0,,cef8c88afedfc7c47504652aa9473f4e17ab918a6ff5c9bfb5719aee756240c7,20e19e0ab1274d2e8c88d6f792bf0a6b
case_027,2,problem_3,C,1115722,1105920,3145728,1105920,0,0,2949120,0.0,2.118764351693343,688881b0e6b1153f5a9ffbbfc809aeeb07ad7e619de6940057b97b43454e0018,f5392fd1de7d3e62cfaeebe99afc8c02b034f710fd2add5917da54be6d8e9211,bddcf8c759774f8ca199adf0d4fdc00d
case_027,3,problem_3,C,744579,19513344,21553152,19513344,0,1148928,11556864,0.09042553191489362,3.174884062000137,1beb15e9f5e7cb4e391587f9fefd8d383e46aa3d3488561ae26e3c0c7fd78db3,a3295af6c1e74ed00c035dca0f99bcb6aa26110da6986b263e61efc59486c10d,3230178b9f3e4edfb4d0b66ef7685d4c
case_027,4,problem_3,C,559196,1843200,3883008,1843200,0,0,3686400,0.0,4.227412213249022,f95653d07b5130771e2885b414805753a7816707e0e2e3f150f63b6e860875f1,c7c0c6da19b46ce56514151ee8279aa23a4e59ffdc70d2359a770540cb383ff5,e1081263d9c042edbabd24fb63907ec9
case_027,5,problem_3,C,448117,22831104,24870912,22831104,0,3545088,12478464,0.22124233128834356,5.2753008700852675,fda8847ea91f2d7e8113c232fa0961a58ab5196260c5dcc1625bbca42697bd30,5ebcb5af4666664850e261ccfb3b5575ab939c930c08cf8dfd76d7db05f8761c,bf08cc26a14f49c2b9783c6bead67a5b
case_027,1,singlecore,,2363952,1400832,3440640,0,1400832,,,,1.0,,d02dcd8bb4006c6d9b323a52ad669b15d1a47c0a236e672f956bb9ad41940b7e,b5dca69f3d0941b0b98dc67939d01cae
case_028,2,problem_3,C,19897003,76297776,82206384,54606384,21691392,1730472,43077384,0.03861983487895516,2.203147881115563,b2359ba28097d0d801e0c5bdf2a25f7ab3d4503e90dd48b90fa172ea3e8a1227,f07d9721cde906af66b8cd861ab65495e040ca02c17c9ef62eb03918ef49aecf,46d40abc16e145fdb36080cd7d97e53e
case_028,3,problem_3,C,13278742,44254896,50163504,20637360,23617536,2276544,26771568,0.07837149622667387,3.301219347435171,2206b1686ad9e687d9df5b749c5c13819995976ea8ba74128a79663077d1b681,639eef9d37a7b531de8a2c1fb2b1061d689d59d36be0440609539e29a445007d,1454d36df651400fa496e511bc13dd1b
case_028,4,problem_3,C,9786553,92486880,98395488,84389088,8097792,10197528,43193160,0.19099825048143226,4.479211424083638,dfb60ba3c1448a971f2b3a5ea6ee36e570c19fdfeeb9c9eeb5f63e289367c4a2,a0dced81416df04f33655c21457774f7e0d28d4ec5452773f612cf63597b8ef0,473be54f6e334dc0b56992059c187b26
case_028,5,problem_3,C,7831529,86751744,92660352,81836544,4915200,10507056,41194320,0.2032258483797414,5.597379515545432,9468b3ad238a6e7619b97939ea472ec23a39c1ddddf7ed833121acffead59cae,8a21914562df390889524a307238c4db922a1cd181b08de71c9539ec4654f969,b8e1902e270e4628ac4334e0b0b95b12
case_028,1,singlecore,,43836040,277412256,283320864,0,277412256,,,,1.0,,115324e723c44685fa2f17dc9dbcd51ac21f5225e87321d0b5529a0dff861de8,657bd61681864e6a8cdfcf639dddb91f
case_029,2,problem_3,C,18865,18464,448628,18464,0,18432,258148,0.06664256273049389,1.9907235621521335,a858444ea978cfa864758d60242f82f9baa29d22cee90a0186ba592b49e13d39,77db457c68f5f4b0dc887281f87578ff8adba051329cc0eb656ce8949720946f,0bc53283b2844af49ebff149daa678fe
case_029,3,problem_3,C,12743,0,430164,0,0,0,258132,0.0,2.9471082162756024,909c1d56ad8ed3952068613f0620b051d1588201cc24f19434c9cf734ec32843,4febab1bf14fea3df257c4bc3674ccae2ea601dab9e27a2429f46d21253191cf,0fa4f598289c479f87e8c6837e93d730
case_029,4,problem_3,C,10342,22568,452732,22568,0,22528,258152,0.08026222032207496,3.6313092245213694,45fb7f4b5c043117382468bc2bd607c4d8bc682db33e01be5f8bafa4e38d2854,89b6f9050cc3c8dd40cd2e949dbdbe9be8c2c52ee9b74b2c41fce30f78c754ef,8fa34653ad054e44abc24697a844119b
case_029,5,problem_3,C,8542,26672,456836,26672,0,26624,258156,0.09348971135613456,4.396511355654414,a92fdcdf4e2b2380dfb26693260daac47c51455a175890eb0b9f0cf850d6c71f,d987dbe064f82668d76b239dc66c222ab4d2b4f04a6235becc9eaec4981805e1,ee2d71a109a2448c92bc6c7b837a44b2
case_029,1,singlecore,,37555,0,430164,0,0,,,,1.0,,cb9c02093531475615b60786c4d05487583d05a1ce41f024af863edcbfcf0bab,6de908247d22419b95990663d7f7308d
case_030,2,problem_3,C,1388906,1441796,3835856,1441796,0,32768,3580930,0.009067719549336994,2.021759571922074,24f5481509178d12d7b48c96f75a5e98dacde55e26648ad2658b264467cc101f,e69a00ad148a847a16644e301c894a775d4520362ae4a86f6d91f4ae499c6448,d1908dccd4ec47e18de1bb97baccfe23
case_030,3,problem_3,C,939103,38562824,40956884,35689480,2873344,2204672,21613060,0.0925643130084762,2.9901235540723436,5a47411a57f0497db713c5bd2e028f878d98c845ef684701dcb1d4e3329e68cc,2207f6e6919007786d9fb4dcaae901103e16cfa7f62d50b2149ef2dea150f470,a0b0b5a7d9c544adb90e797db36ad027
case_030,4,problem_3,C,704804,32372740,34766800,31635460,737280,1817088,17866754,0.09231368550916025,3.9841345962849246,c51dca508ab7165c03c0708b695d79a012bf5ce72a30776838e081ce16215bac,b9b6010dea8355af94caeaea05e15237c8de920bc154edc8687585b6ff33d213,c4701f7da8344a9eb10eb4a476e1a321
case_030,5,problem_3,C,558384,21241856,23635916,19845120,1396736,6419968,10374656,0.3822632766294738,5.028858276741454,b812d5648bed1183b893eeaefc23217e67bdd22ef248a85e1a2553888f5c1ff4,9d9efed76df362d177c964141546b7c2fb9d05a5a194b37963c53c7ae35925cf,6f43be14d19c449d98a6ac628dca8f0b
case_030,1,singlecore,,2808034,5519360,7913420,0,5519360,,,,1.0,,e0d87c4d5304fe6bde6804c63b4cb8ee2f55339228886b4137c5cc1d8ecf064d,42f27e4d5cb24e84acd872eabac30aa3
case_031,2,problem_3,C,680375,8338554,10523594,8338554,0,1241700,5754368,0.17748541037622848,2.078808010288444,4a5c7122c8c152fcf611aa645c7a8000b0a20108fe6e50f6153985f65ae30c99,8d7cc75f31c17c9a40fb25822abebe3f38fa39515c5edaea714e431bab330e10,d11d92e45aba4f6ab2c3b6b63c29a3aa
case_031,3,problem_3,C,455943,3159640,5344680,3159640,0,767046,4198718,0.1544668655215995,3.1020741627791195,217a9e6b460c1b08f88b00c6a22648cac8fb8c636291f2b0c082195f1f21b324,9ecf3904b0c7a7ed520ac5c994ea96561e90df738d901f441165e7ae0338380c,472dc2aedc37481990327b0f6a5e5b19
case_031,4,problem_3,C,352049,15675786,17860826,15675786,0,2250416,9880354,0.1855130383314497,4.017534490937341,a0544615613053a17d4249337cc5fc4c6ab46097f94c88478e821447b341d903,62da5bba08e63118f6a25128fbf06bdbecf8c39bf170dd6d696c096fd655a221,1f5e1b2696ec46b0924266c147ca0946
case_031,5,problem_3,C,298199,4182016,6367056,3850240,331776,2445312,3901044,0.3853096170463806,4.7430373676638755,4a3540594bdba216980444d1261b9c5dc76c9b26198629ebfdff9291df3f1b10,8bf311e5817241e64b425b9c6e50e73120706811f6ce6de775b24b9bb1f8f3c3,92834af6359241d79437c5fa803d88c6
case_031,1,singlecore,,1414369,3491328,5676368,0,3491328,,,,1.0,,0c1d7a3186cceef1624841022d782c04677ccfeb3bdf3a989c04eeb4623cadc7,ffec98a31641478b874f000f528327a1
case_032,2,problem_3,C,17623,20520,313608,20520,0,20480,279176,0.06834503564086819,2.351642739601657,09d34e27ec1bd526ba89451a6b1075c806915da43b44bf5ab7d4729a3d0f1734,39d138198baea46c7fe9149c212ba89a8b56838b48b41caa8f97c703a689bc5b,46107186747c4017a1d176249df4cbee
case_032,3,problem_3,C,11850,6144,299232,6144,0,6144,279156,0.02153522607781283,3.4972995780590717,26e4225644cb2db3ad4a63ad603b05b0508f44c626e598dc1277902785972f90,dd56db53a928b81593c196ba9683224e0386d35e62c6fcc93fa81f70fe7348d9,6d53ff1a07da46f5bcba1bcf5c44d126
case_032,4,problem_3,C,10732,12360,305448,12360,0,12360,279156,0.04239904499238464,3.8616287737607156,a57308946c2c3448038f8c1ca5283f98ff1a5ffe7c7dbf366fe089a1088a52e5,73abe7c8bdaa67323b8d70d6a1e1632dcdeacedfb1dfef1e0cfcfcbdaaf6a279,746707c2904246508a94d38fb0171de4
case_032,5,problem_3,C,9653,102540,395628,102540,0,65614,297618,0.18063937098053034,4.293276701543562,8a90f7dcf3d96659fc961c8fd173d417b8660a7303e64a04e3d30c3b1590a6ac,53c6905f7712021b83a7dd579326e6ccc2d530b63be7924b6876a330466c1e35,7b0da073a94c4890846cc47478eea3a1
case_032,1,singlecore,,41443,0,293088,0,0,,,,1.0,,7684099403626cc7392afa1d223d47ccb6beac7013638883ed208c8a52e9c532,53cf3e225de446bcb38cf53b3cd5d99a
case_033,2,problem_3,C,878354,12068986,15041896,10216570,1852416,220678,9510522,0.022677367642222952,2.019909967962803,e230b5a313e4afaa9a51309d346f1db8a8a319456c8667596e1a066e0514fc53,cb99a02c709dbbab909859e06a07f91e0d77eec3df9db39bb47d99942b9b4814,6cf235cb4cc4428586fb175f9a6fd3dd
case_033,3,problem_3,C,579058,13804672,16777582,13804672,0,108550,9759884,0.010999718901702133,3.063934873535984,354a15d2a736f9323221ba52d1ca2146e8b8005c604483ce87ecd7e971045431,b49a270fc26861ed768cf38737c6f58f69b5d614e6267fb9e5da90ec1dd66400,ceadb8e0b88646738c27f3a0c9c56521
case_033,4,problem_3,C,438669,14561948,17534858,14439068,122880,465924,9977516,0.04461403522211072,4.044498243550376,55814be5861e39ed5cc768da82082cdf1a65dc6f8215ab070fadaa5776609a09,8de55072ff97128a16e2324af0af785acb994d4f9b456e057175a9b29ca2a013,800b811ddac046088c145b2473a6b39d
case_033,5,problem_3,C,352556,11745914,14718824,11745914,0,3479040,8004766,0.3029518262499384,5.032380671439431,9d62c3ab2f0a406274c280178b29f841f246005f0407c489306d1de0bd7b23d6,a142f57a041f1b038e3802b3e2721eb20b0c1f01b10e0f0666bb181287dd9856,9d500ed4d7f343d0bb4b11dc12afff9a
case_033,1,singlecore,,1774196,4592640,7565550,0,4592640,,,,1.0,,ffd79866607c1b4bf1e6ed15bdd471bb9bdc86f7198ffd329fd9caf69b313554,c5619d58faa943d29e6d73d2a1b9ab11
case_034,2,problem_3,C,381283,7150216,9430602,7101064,49152,649732,5530226,0.10513534234375056,2.2109456755218564,6f40dfa5b0d0e0c5d50e3451caa4732c3443848cfffe773d5e7f3c7cc1331f5b,d55a2e0afb9f6a781854721ccd304bae9936a901f55c8404a7ea60960ac24adb,1be9aa29e0d3420abc1603331811ddb1
case_034,3,problem_3,C,276847,1295880,3576266,1099264,196616,1008640,2558004,0.2827980589035519,3.044988748297796,8a74280716a3a15ae092cc42cf9f72cedac74ce5f8217c901ae602cc764250e8,7b9f397ce3b3bb5031a820b7a36cc82ec5888c0e7878c2e16e4f72a7ffc12aaa,b21b21540626480cbd164114efd91a92
case_034,4,problem_3,C,213132,1270280,3550666,1073664,196616,1064448,2466356,0.3014746782885711,3.955276542236736,48bdc10b8ec1e856b7e3d853c81652b4b06b287855519752cd81208975f89741,eb858e4f919737c25fbb0f69591c3d564f2125a62ec0535aea5aabfe8c4bfc25,528aca2c6b914cee92303d1515e1f5a6
case_034,5,problem_3,C,169974,2055176,4335562,1858560,196616,1418752,2908212,0.3278862500358219,4.959558520714933,3f84578ddbf5eff47a371492fc4d66e6b310e77254d8d71f44240debc9ac1adf,b0cd52bf73def20ebb85a363269155ac704b0ee6e58317519c25107140a4159f,68ff5bf92e5d49c4b7b3cd439da554a1
case_034,1,singlecore,,842996,1079832,3360218,0,1079832,,,,1.0,,c6501a0c4e40c6945c977d02ac2527026e11f6feaa16b26b59721d93ccba2453,c633cb2d43c54e00a9e350e7e6117fde
case_035,2,problem_3,C,76999,2209694,2620548,2176862,32832,214582,1395458,0.1332774341010161,2.202249379862076,6338866ca7c90807a1fbd1a356a3f2db498e1e5ec52b841bf7582ca5a1828af4,08550a3c20be77b5a65cd8982b39115d8ce2282ad8c2734bab8e5b5246f1ed5e,29c98f9b51d744769deeefea2aaed7f3
case_035,3,problem_3,C,59507,1279534,1690388,1279534,0,372910,837090,0.3081900826446281,2.849597526341439,972ca37422fcdf56491b182447f18333cc71336f259f4dcd14ee0ee1528a6bf3,d91fb8755b434445bb6b64d36da2babb6b4d8cab6eb79f87c75a9b20fcb3a179,a48a45cd2fc84cd0bfb2c0adb5da41d8
case_035,4,problem_3,C,53496,1267328,1678182,1267328,0,414092,801090,0.3407654162092592,3.169788395394048,88ebb14f8a7532eaecb5516ef5bb17e13b12753790e7329ec8666f62b315471e,0118a36ada117c305c9ca73a8891171fe15d1aa89773e5322c111667d1129228,2bed1d99e1ac40cd9a12bbaae7bf3cfd
case_035,5,problem_3,C,50002,1487738,1898592,1487738,0,499358,861632,0.3669079126224293,3.391284348626055,14abb7cb90ccd99a98b506434ba39c8cc9375c2641d088a8adfdbfaf69068410,03990b058f40b72434df3c957e3ff2dcff3e2d9e3826c66bea991e126a85b3a5,4d7d7ef0c2624e97a2691029186cba71
case_035,1,singlecore,,169571,0,410854,0,0,,,,1.0,,aa15256299bd3eb3eae088961b08714fd68b70b4c6131fdb993b15704f0f4fda,14a83c40adb545dc8d0902ad3978b35e
case_036,2,problem_3,C,466068,1152,6555904,1152,0,0,3279104,0.0,1.998656848356892,31393bf1b4cb3b577862e1407849bda6449bb1ef414288360430d72e4ce215c2,8b53ebe82dae0fab2a4337d41ba7a2824a62eb6bea11f7fc822c8e3f7226bac1,2d31b0b64b39429da9800c2aedebbb52
case_036,3,problem_3,C,311345,2304,6557056,2304,0,0,3280256,0.0,2.991890025534375,bb9ff6074cd75fa68f2201ac948f2f322f0d072f811c68faeb1f97356a2d5296,0c6a97bdfc1578bbc6e26382632af4bfe69da85f82902fbe8c8cda6532115ab8,f21ab189b534470ba152a465489b4c44
case_036,4,problem_3,C,233584,3456,6558208,3456,0,0,3281408,0.0,3.987901568600589,2ba7bc0a8e97555b89fc968882c3fb15402e99652e9b3263a45845d6c4cb1a62,1ab52de8123f5aeb8cfc06169bca5c50eeecc5f5a1c90662b1fde58a28248b36,97a2278b66da4bbf8ec70c203dfc77bf
case_036,5,problem_3,C,187182,4608,6559360,4608,0,0,3282560,0.0,4.976493466252097,b0981b5f9e9c1fd35de73d9ce60110c533569ad04ffa16e608b1e16653cd1691,723687a610da5d497cdb6e2461eec0e3589b483a8ed453e3774e8901b4d7251d,03bee8790b80406980c99f3a7346bbe5
case_036,1,singlecore,,931510,0,6554752,0,0,,,,1.0,,99ebf88e2c3f00410a9724c12bc7396d0353463950053aae5a3d46ee30ccd97d,652c15ccbb7145b49fed3c867ceae60f
case_037,2,problem_3,C,105374,204800,819200,204800,0,0,737280,0.0,1.992910964754114,4bcffbe841e2834b83c405ec4a9cee41de06f24192c981d7e32959db116bbea2,8f160c86abb502775842e0063babbed49b1c7235167a2487f46f7db4bae9a8c9,27ace6b6e78146ccabc29dccc44934c8
case_037,3,problem_3,C,71556,946176,1560576,946176,0,657408,677888,0.49233128834355827,2.9347783554139415,e07f7b40ccd4720f02a9721443092cb4c55a216492e41c74f4a2eaad91b0750c,21065c34b69887d7f5bf394210cbb4b72ade905637efae61d15ee80bdcc1e1ce,2dafa127757b4749bedcedf3e87a52cb
case_037,4,problem_3,C,53320,614400,1228800,614400,0,0,1146880,0.0,3.938503375843961,f33945abc5f740a45b94766066983f66416f9f943e920ddb187cb72281670d41,ccad38e141c0d3ab034b9ffbcf33255a07a4c34f0164289192c7f5913f4438db,a104b7f29c514977b1e8b8cdfa2138de
case_037,5,problem_3,C,43013,1146880,1761280,1146880,0,522240,1157120,0.31097560975609756,4.882268151489085,5e23bc5629c51f9deca9e8169dcbb64e51bd1ad8b7e4fe98ae5b0b79f4b4bb5d,0a27d5d4895f824739354872ace865798ed0f3bac3419da44af5920cf65f90d8,0df91e9db57440a0af31521675c8cbee
case_037,1,singlecore,,210001,0,614400,0,0,,,,1.0,,c95c65e91a008ce4beb4d233d22ae86cb65965409a354fae0b52573e93d4f515,fcd70cbcd8d5485f8ea2bed5d3c2245b
case_038,2,problem_3,C,664635,8080896,10883846,7462400,618496,183296,6815242,0.026190612953734052,2.0530892896100865,8aff86c3216145db3a1e1c846b7912d403cafd8677364d6db669eb9e894f2276,a3c43955fdd4a4c99f792ddcb7ce9ecca1202640b08c938a602ced9e844bfbd6,9f84b6c5d5c54db09018a612ebb35cb6
case_038,3,problem_3,C,446114,7214092,10017042,7214092,0,2202624,5372944,0.29075364381918295,3.0587585236060737,22f3851b47c243cb89b9c321c4dea3cafa20f2780a374865a7563b411c7b57e1,4ba882330efcfe67c4a63522c2db77984d32ec78b6a7ded599db5b5dc377c7ce,423566080a2146d1b85afb17dc344aa9
